Date;GX1 Index;XP1 Index;PT1 Index;IB1 Index;TP1 Index;HI1 Index;ST1 Index;SD1 Index;QC1 Index;SM1 Index;EO1 Index;Z 1 Index;SP1 Index; CF1 Index; VG1 Index
22/02/2007;6994.5;5993;761.8;14809.5;1802.5;20788;42535;3289;1207.75;9224;510.6;6364;1459.2;5717.5;4248
23/02/2007;6999;6017;762.2;14792.5;1817;20683;42569;3310;1214;9224;511.55;6375.5;1453.8;5726.5;4248
26/02/2007;7039.5;6047;766.9;14876;1819;20510;42915;3308;1232.75;9191;512.05;6416;1452.6;5773;4279
27/02/2007;6837.5;5998;741.1;14419;1812;20251;41699;3232;1186;8866;501.35;6274;1395.3;5594.5;4164
28/02/2007;6748;5802;744.5;14251.5;1746.5;19509;41310;3110;1158.5;8745;490.95;6158;1408.9;5521.5;4094
01/03/2007;6647;5803;740.9;14087;1738.5;19336;40695;3098;1157.5;8751;487;6102.5;1404.9;5463;4039
02/03/2007;6619;5770;733.3;13949;1715.5;19429;40631;3083;1163;8765;480.25;6095;1385.8;5433;4020
05/03/2007;6553;5618;727.4;13741.5;1662;18518;40240;2985;1150.5;8635;476.85;6044;1372.2;5393;3989
06/03/2007;6598.5;5768;734.7;13824;1691;19003;40408;3039;1150.75;8736;478.6;6115;1395.4;5445;4013
07/03/2007;6627.5;5808;741.8;13911.5;1690;18804;40399;3061;1167.5;8837;482.2;6160;1393.2;5459;4025
08/03/2007;6706;5817;746.2;14188;1719;19057;40898;3122;1189;8936;489.25;6222.5;1404.8;5526;4076
09/03/2007;6713.5;5815;747.1;14259.5;1725;19085;40887;3143;1192.25;8938;490.35;6248;1404.9;5539;4087
12/03/2007;6722;5900;748;14153;1738.5;19334;40768;3181;1194.25;8900;489.95;6233.5;1406.9;5500;4070
13/03/2007;6631;5862;730.9;13968;1721.5;19206;40395;3157;1177;8830;484.6;6155;1379.7;5434;4018
14/03/2007;6457.5;5750;733.5;13581.5;1664.5;18690;39378;3050;1138;8575;473.8;6014.5;1389.5;5299;3909
15/03/2007;6570.5;5846;737.2;13942;1687;18839;39822;3092;1165.5;8710;483.55;6121;1391.4;5388.5;3976
16/03/2007;6541.01;5876;736.5;13988.7;1668;18834;39955;3066;1170.75;8650;484.34;6106.5;1399;5386.1;3974.3
19/03/2007;6728.5;5911;748.4;14300;1687.5;19219;39697;3110;1190.75;8760;492.35;6202.5;1415.8;5474.5;3986
20/03/2007;6760.5;5922;746.7;14331.5;1706;19266;39742;3113;1196.25;8824;498.45;6234;1423.4;5522;4015
21/03/2007;6770.5;5910;757.1;14316;#N/A N/A;19507;39939;3156;1203.5;8870;501.15;6281;1445;5519;4011
22/03/2007;6914;5998;752.8;14489;1727.5;19745;40791;3220;1221.12;9010;508.6;6335;1445;5613.5;4100
23/03/2007;6956.5;5996;760.3;14614.5;1736;19699;41071;3206;1223;9025;513.95;6362;1447;5653;4127
26/03/2007;6885.5;6047;763.9;14479.5;1737.5;19760;40609;3204;1182.5;8930;508.75;6319.5;1445.3;5593;4073
27/03/2007;6910.5;6024;760.5;14532.5;1730;19701;40622;3234;1196.25;8895;508.15;6310;1440.6;5603;4082
28/03/2007;6869;5978;758.2;14480.5;1712;19524;40457;3202;1178;8780;504.9;6290;1429.6;5565.5;4055
29/03/2007;6950;6006;761.5;14605.5;1712;19692;40972;3229;1195.13;8904;511.65;6353;1431.5;5642.5;4108
30/03/2007;6969;6034;756.2;14664;1716.5;19878;41027;3219;1194.75;8886;511.25;6326;1431.2;5646;4110
02/04/2007;6990;5959;760.9;14724.5;1683;19871;41225;3233;1206.5;8885;512.35;6329.5;1433.3;5655;4118
03/04/2007;7099;6074;767.9;14940.5;1702.5;20055;41622;3275;1226;8992;516.2;6372;1447.2;5718.5;4171
04/04/2007;7121.5;6121;773.2;14928.5;1733;20265;41628;3319;1224;8980;517.75;6386;1448.5;5749;4191
05/04/2007;7149.5;6115;771.6;14955.5;1722.5;#N/A N/A;41652;3331;1228.5;9025;519.3;6411.5;1452.7;5747.5;4202
06/04/2007;#N/A N/A;6117;#N/A N/A;#N/A N/A;1718.5;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;1458;#N/A N/A;#N/A N/A
09/04/2007;#N/A N/A;#N/A N/A;774.4;#N/A N/A;1738;#N/A N/A;#N/A N/A;3384;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;1454.5;#N/A N/A;#N/A N/A
10/04/2007;7207.5;6177;772;15016;1737.5;20390;42071;3411;1238;9089;524;6426.5;1456;5773.5;4229
11/04/2007;7206.5;6191;768.2;15017.5;1741;20390;41957;3408;1233.5;9067;521.8;6433.5;1448.6;5756.5;4229
12/04/2007;7192;6207;774;14880;1723.5;20362;41990;3360;1241;9033;518.7;6430.5;1455.5;5756.5;4212
13/04/2007;7256;6174;779.3;14968.5;1708;20339;42191;3361;1250.75;9112;523.3;6472.5;1461.3;5793.5;4246
16/04/2007;7379.5;6229;785.4;15029.5;1724.5;20798;42664;3400;1269.25;9205;531.8;6526.5;1475.4;5865;4307
17/04/2007;7391;6236;785;14960;1721.5;20743;42706;3401;1268.5;9153;532.15;6516.5;1479;5859;4309
18/04/2007;7331;6255;786.8;14870;1729.5;20726;42534;3386;1262;9204;530.8;6465;1480.3;5838;4290
19/04/2007;7290.5;6185;777.7;14821;1706.5;20285;42167;3277;1257.5;9214;528.5;6452.5;1480.3;5831;4268
20/04/2007;7383;6228;784.4;15111.1;1707;20559;42739;3347;1274.13;9362;537.85;6492.5;1493.1;5944.6;4344
23/04/2007;7380.5;6237;780.8;14943;1709;20583;42849;3373;1269.25;9398;531.35;6492.5;1488.3;5875.5;4336
24/04/2007;7325;6203;780.2;14532;1703;20575;42639;3358;1254.5;9360;528.9;6447.5;1488.5;5846.5;4307
25/04/2007;7381.5;6177;783.7;14541.5;1688;20482;43085;3351;1263.25;9435;531.35;6473;1500.8;5904;4331
26/04/2007;7427;6234;778.4;14534.5;1705;20665;43180;3393;1270;9480;531.8;6476;1502.8;5905.5;4349
27/04/2007;7416.5;6193;781.4;14317;1700;20534;42988;3399;1264.5;9420;528.2;6430.5;1502;5890;4323
30/04/2007;7451.5;6174;767.6;14285.5;#N/A N/A;20095;43113;3343;1274.5;9419;530.3;6467.5;1488.4;5924.5;4341
01/05/2007;#N/A N/A;6174;764.4;#N/A N/A;1693.5;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;530.3;6424;1492.7;5924.5;#N/A N/A
02/05/2007;7494.5;6246;776.5;14366;1707.5;20270;43157;3400;1265.5;9420;531.5;6491;1501.1;5952.5;4363
03/05/2007;7509;6259;781;14345;#N/A N/A;20551;42999;3435;1253;9395;535.35;6546.5;1508.3;5968;4375
04/05/2007;7544.5;6320;788.5;14562;#N/A N/A;20722;43264;3472;1268;9455;538.75;6605;1514.2;6036;4403
07/05/2007;7556.5;6337;792.3;14614;1735;20766;43252;3473;1274;9450;539.1;#N/A N/A;1514.3;6047;4405
08/05/2007;7474.5;6324;795.7;14507;1734;20622;42934;3434;1241.5;9384;534.6;6558.5;1512.2;6009;4375
09/05/2007;7504;6332;792.7;14544.5;1745;20722;43147;3450;1241.5;9427;533.75;6560;1515.6;6024;4384
10/05/2007;7440;6376;791;14519;1741.5;20629;42743;3467;1225;9390;528.75;6534;1499.2;5988;4354
11/05/2007;7501;6304;801;14683.5;1721.5;20354;42866;3445;1241;9439;530.8;6578;1512.2;6028;4383
14/05/2007;7483.5;6367;795;14633;1732.5;20958;42893;3499;1257;9412;529.4;6563.5;1508.7;6004;4374
15/05/2007;7522.5;6314;798.4;14762.5;1716;20820;43231;3473;1260.5;9408;531;6565;1508.4;6038;4402
16/05/2007;7502.5;6307;802.7;14856;1716.5;20920;43072;3502;1257.25;9368;526.15;6568;1518;6005;4385
17/05/2007;7518;6394;807.6;14975;1708;20970;43194;3526;#N/A N/A;9368;531.6;6586;1515.2;6013;4392
18/05/2007;7629.5;6336;807.7;15097.9;1695;20906;43765;3513;1267.88;9436;536.97;6647.5;1527.9;6096;4456
21/05/2007;7642.5;6370;#N/A N/A;15072.5;1712;20980;43643;3515;1263.25;9422;538.75;6647;1527.9;6052;4458
22/05/2007;7679;6372;806.4;15077.5;1734;20820;43426;3540;1253;9387;540.95;6617;1525.3;6048.5;4460
23/05/2007;7753.5;6378;809.7;15241;1740.5;20770;43665;3559;1278.5;9451;541.3;6624.5;1525.5;6075.5;4488
24/05/2007;7710.5;6298;799;15110;1735;#N/A N/A;43077;3530;1273.75;9366;536.1;6567;1511.6;6026.5;4442
25/05/2007;7755;6271;804.6;15059.5;1711.5;20453;43114;3487;1269.5;9392;536.55;6567.5;1517.3;6035.5;4460
28/05/2007;#N/A N/A;6272;804.9;15134;1726.5;20508;43251;3513;1279;#N/A N/A;538.4;#N/A N/A;#N/A N/A;6051.5;#N/A N/A
29/05/2007;7787;6325;801.2;15201.5;1737;20448;43058;3527;1275.13;9414;538;6597;1522.5;6038.5;4475
30/05/2007;7777.5;6263;809;15142.5;1733.5;20284;43013;3517;1263;9398;535.9;6606;1533.9;6023;4468
31/05/2007;7890;6332;805.2;15333.5;1758;20693;43159;#N/A N/A;1280;9462;541.1;6609;1532.9;6090;4512
01/06/2007;7998;6358;809.9;15487;1767;20740;43042;3554;1292.75;9540;544.45;6677.5;1539.6;6150;4552
04/06/2007;7991;6408;807.4;15415;1774.5;20756;42771;3584;1286.75;9500;546.3;6664;1540.3;6107.5;4534
05/06/2007;7932;6402;809.7;15313.5;1779.5;20924;43026;3577;1279.5;9416;545.4;6645;1533.7;6064;4517
06/06/2007;7755;6347;794.8;14872.5;1778;20789;42369;3567;#N/A N/A;9279;537.95;6536;1516.4;5964.5;4443
07/06/2007;7616;6316;782.4;14655.5;1777;20750;41990;3550;1229.25;9153;535.65;6507.5;1489.3;5893;4381
08/06/2007;7583.5;6224;789.4;14785;1758.5;20467;41776;3495;1233;9162;535.15;6500.5;1507.9;5889;4373
11/06/2007;7695.5;6224;791;14918.5;1762.5;20635;41879;3548;1250.75;9231;537.7;6564.5;1510.5;5946;4411
12/06/2007;7690;6251;786.3;14743.5;1755.5;20595;41661;3564;1237.5;9175;534.35;6529.5;1493.1;5900;4389
13/06/2007;7682;6187;796.2;14824;1745;20534;41940;3553;1246;9155;536.4;6559;1515.5;5936;4401
14/06/2007;7837;6268;803.6;15068;1759.5;20887;42558;3575;1268.5;9297;545.25;6645.5;1524.8;6049;4481
15/06/2007;7946.61;6288;817.3;15243.4;1774.5;21045;42768;3583;1281.25;9446;551.92;6699;1547.7;6100.3;4512.2
18/06/2007;8124;6348;818.3;15002;1790;21514;43186;3625;1287;9410;553.1;6745.5;1545.9;6104.5;4567
19/06/2007;8126;6386;814.5;14908;1783;#N/A N/A;43326;3630;1277.25;9380;552.55;6704;1548.9;6086;4566
20/06/2007;8180.5;6409;804;14931;1784;21678;43204;3629;1278;9410;554.1;6704;1527;6104.5;4584
21/06/2007;8059;6398;815.3;14771.5;1786.5;21917;42840;3640;1261.25;9276;552.3;6654;1535.8;6044.5;4526
22/06/2007;8024.5;6397;808.3;14642;1783;22014;42602;3616;#N/A N/A;9214;550.45;6606.5;1520.5;6038;4510
25/06/2007;8017;6367;799.9;14743.5;1765;21826;42540;3580;1254;9199;549.8;6629;1513.6;6016.5;4508
26/06/2007;7939.5;6336;786.3;14657.5;1765.5;21829;42057;3525;1245.75;9121;544.85;6596;1497.8;5969;4467
27/06/2007;7879;6214;793.2;14576;1742;21747;41811;3506;1245.75;9072;541.05;6566;1518.9;5948.5;4445
28/06/2007;7986;6276;791.8;14739.5;1757;21963;42066;3538;1261.75;9194;547.25;6589.5;1517.2;6018;4483
29/06/2007;8078.5;6277;804.9;14824;1775;21875;42365;3554;1255.25;9272;549.3;6638;1515.4;6071;4515
02/07/2007;8039.5;6294;#N/A N/A;14789;1783;#N/A N/A;42370;3555;1257.75;9231;551.05;6634.5;1531;6034.5;4504
03/07/2007;8116.5;6322;812.2;14853;1786;22265;42741;3574;1273.13;9290;553.75;6666;1536.2;6085;4545
04/07/2007;8143;6313;810.8;14954;1784.5;22281;42781;3559;1282.25;9344;555;6695.5;#N/A N/A;6108.5;4552
05/07/2007;8052;6389;810;14901.5;1790.5;22176;42410;3556;1276.25;9266;551.7;6665;1534.6;6068.5;4523
06/07/2007;8108;6362;812.1;15061.5;1778.5;22543;42612;3566;1281;9295;555.6;6721.5;1542.5;6107.5;4551
09/07/2007;8145;6406;817.4;14968.5;1793;22779;42894;3630;1297;9331;561;6740;1542.5;6116.5;4559
10/07/2007;8038.5;6375;813.2;14827.5;1790;22817;42427;3623;1288;9295;555.8;6660.5;1520;6024.5;4505
11/07/2007;7965;6327;816;14770;1766.5;22601;42106;3597;1286.38;9254;553.8;6643;1531.1;6006.5;4477
12/07/2007;8105.5;6368;827.3;14950.5;1763;22834;42478;3626;1313;9295;560.2;6723;1555.7;6110.5;4538
13/07/2007;8155.5;6394;836.3;15022.5;1783;23130;42620;3656;1311;9304;561.2;6737;1560.1;6120.5;4570
16/07/2007;8164.5;6384;828.4;15115;#N/A N/A;22975;42675;3654;1312;9338;562.2;6721;1559.7;6130;4582
17/07/2007;8093.5;6388;831.6;15167;1775.5;23074;42410;3652;1301.5;9248;560.9;6680;1558.7;6100.5;4562
18/07/2007;7960;6330;842.5;15050;1760.5;22799;42071;3584;1292.5;9095;555.8;6591;1554.8;5996.5;4502
19/07/2007;8033.5;6384;845.8;15210;1769.5;22995;42366;3605;1305.5;9232;560.1;6654;1559.8;6065.5;4542
20/07/2007;7933;6425;843.2;14967.7;1778;23252;41787;3652;1286.25;9145;559.66;6600.5;1545.1;5999.7;4466
23/07/2007;7991.5;6380;838.2;15072;1754;23322;41991;3635;1293.5;9163;555.65;6638;1549;6028.5;4503
24/07/2007;7866;6415;814.3;14918.5;1768;23457;41265;3664;1275.88;9087;548.3;6514.5;1522.5;5925.5;4435
25/07/2007;7742;6331;819.2;14940.5;1751;23350;40787;3633;1255.25;8960;543.25;6451;1524.7;5857.5;4383
26/07/2007;7560;6241;802;14526;1732;23239;39932;3579;1211.5;8735;529.1;6268;1487.9;5688.5;4277
27/07/2007;7488;6065;790.5;14570;1698;22567;39896;3493;1215.75;8715;522.9;6215;1458;5651;4256
30/07/2007;7508;6073;803.3;14472;1706.5;22618;39760;3526;1232.25;8730;521.85;6216;1480.7;5656.5;4260
31/07/2007;7614;6123;802.7;14789;1706.5;23219;40420;3513;1245.25;8901;531.25;6353.5;1461.9;5764.5;4328
01/08/2007;7504.5;5925;792.3;14620;1662;22320;39662;3396;1223;8901;522.8;6258.5;1469.9;5661.5;4249
02/08/2007;7570;5972;801.4;14692.5;1666.5;22350;39849;3408;1238;8798;525.8;6306;1481.7;5690;4303
03/08/2007;7474.5;5976;785.1;14538.5;1674;22535;39611;3408;1221.5;8695;520.1;6220;1443;5605.5;4243
06/08/2007;7493.5;5893;#N/A N/A;14432.5;1663.5;21910;39303;3279;1203.25;8673;513.9;6197.5;1467.7;5539;4225
07/08/2007;7549.5;5967;784.9;14662;1659.5;21854;40028;3294;1217.5;8772;519.1;6313;1482.4;5629;4293
08/08/2007;7645;6077;797;15016.5;1675;22563;40806;3403;1246;8970;528.5;6414;1503.9;5754;4383
09/08/2007;7488.5;6151;775.9;14858.5;1684.5;22395;40364;#N/A N/A;1213.88;8845;517.15;6299;1457.9;5630;4291
10/08/2007;7392.5;5933;775.2;14438;1635.5;21701;39247;3347;1172;8588;502.55;6062.5;1451;5457;4189
13/08/2007;7504.5;5997;775.5;14728;1628.5;21890;39699;3367;1207.25;8704;513.3;6245.5;1455.1;5574.5;4274
14/08/2007;7463;5964;764;14552.5;1638.5;21903;39423;3372;1193;8555;508.75;6161.5;1434.3;5481;4211
15/08/2007;7496;5781;757;14527.5;1589;21388;#N/A N/A;3258;1186.5;8671;505.85;6141.5;1414.4;5440;4203
16/08/2007;7330;5700;750.8;13969.5;1552;20539;38170;3136;1146.5;8440;486.3;5893;1424.5;5267.5;4091
17/08/2007;7423.5;5588;758.8;14244;1476;20187;38772;3114;1166.5;8560;502.25;6102;1449.9;5404.5;4187
20/08/2007;7433.5;5902;762.2;14303.5;1524.5;21639;39079;3312;1177;8604;506.5;6093.5;1449.1;5420;4187
21/08/2007;7440;5968;773.6;14267.5;1549;21600;39075;3218;1171.75;8622;507.4;6101;1450.3;5442.5;4186
22/08/2007;7530.5;6022;785.6;14375.5;1542;22407;39714;3312;1191.5;8733;516;6223.5;1468.7;5531;4240
23/08/2007;7550;6185;784.1;14293.5;1596.5;22932;39842;3361;1198.25;8762;516.7;6236;1466.4;5537.5;4247
24/08/2007;7526;6093;788;14359;1587;22904;40089;3361;1200.95;8792;519.8;6239.5;1483.6;5584;4252
27/08/2007;7504.5;6190;783.6;14317.5;1588;23580;40059;3386;1203;8864;519.5;6239.5;1469.8;5606.5;4253
28/08/2007;7450.5;6169;772.1;14130;1585;23314;39254;3341;1173.75;8728;509.25;6117;1438.3;5484.5;4180
29/08/2007;7451.5;6102;786.9;14174.5;1560;23000;39628;3335;1191.25;8740;512;6144;1465.4;5533;4199
30/08/2007;7542.5;6149;783.2;14323.5;1572;23501;39944;3321;1206;8790;519.3;6220.5;1461.6;5604.5;4257
31/08/2007;7651.5;6261;794.8;14497;1611.5;23854;40250;3398;1216.25;8900;523.35;6315.5;1476.7;5673.5;4296
03/09/2007;7662.5;6299;#N/A N/A;14554.5;1608.5;23936;40360;3391;1225.25;8880;526.6;6328.5;#N/A N/A;5661;4303
04/09/2007;7731;6267;798.3;14592.5;1593;23800;40405;3380;1229.5;8981;532.25;6387.5;1489.6;5683.5;4330
05/09/2007;7612;6251;795.7;14241.5;1570.5;24050;39411;3449;1203.13;8852;524.05;6284.5;1476.6;5558.5;4244
06/09/2007;7624;6274;801.9;14196.5;1569;24071;39442;3470;1189.25;8838;528.2;6310;1479.6;5586.5;4257
07/09/2007;7433.5;6291;793.6;13847;1557.5;23943;38602;3492;1159;8671;518.15;6187;1459.8;5436;4159
10/09/2007;7386.5;6226;792.4;13715;1523;24006;38435;3444;1148.5;8618;513.65;6141;1455.3;5388.5;4142
11/09/2007;7468;6250;796.7;13960.5;1527;23890;38888;3497;1173.5;8720;522.25;6285.5;1472.8;5487;4205
12/09/2007;7479.5;6230;800.2;13961;1529.5;24328;39053;3508;1182.25;8785;524;6305.5;1476.2;5516;4213
13/09/2007;7551.5;6240;805.7;14057.5;1524;24518;39420;3506;1201;8875;531.3;6376.5;1484.9;5569;4256
14/09/2007;7506;6284;805;13832;1537;24899;39087;3538;1180;8770;528.8;6298.5;1485;5543.5;4225
17/09/2007;7495.5;6266;801.6;13683.5;#N/A N/A;24470;38711;3477;1161.38;8685;523.05;6186;1476.9;5442.5;4190
18/09/2007;7581.5;6202;815.4;14044.5;1502.5;24581;39314;3478;1181.75;8762;531.15;6278.5;1520.1;5550.5;4265
19/09/2007;7756;6388;810.3;14495;1564.5;25687;40333;3595;1222.25;8984;544.05;6465;1528.7;5730;4388
20/09/2007;7739;6436;802;14422;1563.5;25668;39993;3553;1209;8897;542.45;6438.5;1519.7;5689;4368
21/09/2007;7831.79;6422;813.6;14462.7;1541.5;25832;39930;3543;1211.25;8961;545.84;6474;1534.4;5692.1;4382.5
24/09/2007;7872.5;6502;815;14491;#N/A N/A;26495;40237;3639;1199;8968;543.3;6529;1531.7;5711;4395
25/09/2007;7857;6559;818.4;14320;1572;26380;39964;3625;1185.5;8905;536.6;6456;1528.9;5659.5;4363
26/09/2007;7883.5;6547;822.3;14508;1583;#N/A N/A;40269;3650;1199.5;8910;541.25;6490.5;1536.2;5710;4396
27/09/2007;7931.5;6578;826.7;14582.5;1622.5;26976;40243;3715;1218.5;8965;543.6;6543.5;1544.6;5746.5;4417
28/09/2007;7954.5;6606;823.5;14601.5;1624;27182;40043;3708;1216.5;9000;542.5;6519.5;1538.1;5727;4411
01/10/2007;7991.5;6629;829.1;14598;1620.5;#N/A N/A;40571;#N/A N/A;1231.63;9074;546.65;6547;1556.6;5784.5;4436
02/10/2007;8021;6724;825.8;14779;1642;28215;40543;3799;1237.25;9123;543.85;6564.5;1554.6;5809;4455
03/10/2007;8028.5;6722;818.7;14778.5;1662;27255;40600;3759;1243;9144;541.4;6596;1550.7;5817;4448
04/10/2007;8013;6644;824.9;14712;1654;27013;40740;3788;1247;9101;542.7;6606;1552.2;5809.5;4446
05/10/2007;8061.5;6651;830.9;14884;1665.5;27924;40936;3826;1260;9120;547.2;6631;1570.7;5849;4475
08/10/2007;8043;6680;#N/A N/A;14811;#N/A N/A;27790;40811;3823;1253;9147;546.3;6608;1562.7;5835;4463
09/10/2007;8050;6709;832.8;14861.5;1663;28383;41211;3869;1260;9192;551.25;6668.5;1576.2;5870;4474
10/10/2007;8047;6765;834.3;14870.5;1661.5;28550;41021;3817;1260.75;9230;554.7;6683.5;1573.3;5846;4464
11/10/2007;8096;6826;829.9;15124;1681;29246;41117;3878;1267.13;9261;558.1;6770;1565.2;5864.5;4497
12/10/2007;8094.5;6796;836.5;15270.5;1659.5;28763;41175;3859;1260.5;9253;559.45;6773.5;1574.6;5848;4489
15/10/2007;8031;6796;829.5;15196;1660;29525;40653;3863;1251.5;9215;553.55;6689;1560.2;5809.5;4456
16/10/2007;8012.5;6738;824.6;15288;1623;28771;40506;3811;1203.75;9110;550.75;6649;1547.6;5781.5;4439
17/10/2007;8035;6714;829.1;15425;1602;29293;40299;3840;1206.75;9112;554.6;6714;1552.4;5818;4455
18/10/2007;7972.5;6821;834.7;15515;1617.5;29304;39979;3810;1186.5;9072;551.65;6655.5;1546.8;5767;4435
19/10/2007;7942;6746;813.9;15566.1;1591.5;#N/A N/A;39928;3748;1167;8980;552.57;6584;1505.8;5749;4431
22/10/2007;7846;6613;819.6;15292.5;1564.5;28181;39392;3642;1143.75;8881;541.45;6500.5;1513.4;5665.5;4372
23/10/2007;7890.5;6682;821.2;15388;1570.5;29481;39605;3695;1176.5;8931;546.35;6541.5;1525.4;5704;4393
24/10/2007;7881.5;6667;821.8;15188.5;1566.5;29388;39407;3649;1160.5;8888;543.4;6523;1521.9;5670.5;4372
25/10/2007;7974.5;6633;824;15345;1543.5;29860;39898;3707;1169.25;8945;545.6;6595;1525.1;5759;4424
26/10/2007;7992;6726;834.6;15561.5;1573.5;30390;40203;3771;1168.75;8999;547.1;6695.5;1542.6;5794;4456
29/10/2007;8057;6822;841;15694;1609.5;31772;40333;3820;1180.5;9043;550.75;6734;1547;5836;4487
30/10/2007;8020;6801;833.3;15746;1610.5;31737;40329;3798;1175;8956;545.5;6697.5;1536;5802.5;4476
31/10/2007;8059.5;6794;852.5;15860;1616.5;31269;40683;3805;1185.5;9048;548;6748.5;1554.9;5843;4504
01/11/2007;7927;6844;835.1;15743.5;1638.5;31285;39818;3804;1171;8934;541.65;6628;1515.8;5728.5;4429
02/11/2007;7882;6698;837.4;15792.5;1598.5;30461;39842;3715;1155;8808;538.05;6573.5;1517.6;5719;4426
05/11/2007;7844;6608;832.3;15791;1577.5;28776;39617;3669;1159.5;8735;534.55;6498;1505.4;5678;4404
06/11/2007;7871.5;6616;840.5;15859.5;1575.5;29441;39541;3682;1164.13;8796;534.4;6494;1525;5704.5;4425
07/11/2007;7833.5;6687;825.7;15824;1562.5;29528;39371;3674;1152.75;8737;530.85;6417.5;1482.8;5675.5;4411
08/11/2007;7857.5;6538;825.7;15917;1514;28539;38670;#N/A N/A;1144.75;8630;523.85;6419.5;1475.5;5621;4377
09/11/2007;7858;6582;807.6;15676.5;1491;28871;37872;3603;1115.5;8450;511.1;6332;1454.9;5514;4314
12/11/2007;7843.5;6484;792.3;15745;1458.5;27627;38215;3511;1132;8457;508.6;6364.5;1440.2;5526;4316
13/11/2007;7816.5;6521;799.9;15791.5;1440.5;27787;38468;3475;1122.25;8515;507.65;6390;1483.3;5528;4323
14/11/2007;7818.5;6612;803.3;15809;1499;29220;38653;3526;1124.5;8634;511.75;6454.5;1478.1;5599;4351
15/11/2007;7700;6580;787.2;15718;1498.5;28626;38515;3478;1103.88;8615;506.85;6383.5;1457.9;5548.5;4315
16/11/2007;7641.5;6503;786.9;15744.3;1473.5;27260;38583;3441;1096.5;8500;500.96;6326;1460.2;5533.2;4296
19/11/2007;7544;6539;777;15589;1456.5;27170;37772;3411;1063.25;8292;492.45;6144;1437.5;5449;4243
20/11/2007;7659;6459;786.9;15771.5;1472.5;27445;38094;3438;1081;8340;495.3;6246.5;1445.9;5525.5;4296
21/11/2007;7555.5;6424;775.6;15423.5;1440;26490;37506;3347;1062.25;8152;485.2;6123.5;1417.8;5402;4215
22/11/2007;7592;6371;781.3;15358.5;1429.5;26087;37559;3312;1054.5;8233;485.55;6179;#N/A N/A;5432;4227
23/11/2007;7634;6354;784.9;15432;#N/A N/A;26570;38146;3325;1057.25;8380;494.1;6281;1441.9;5535.5;4287
26/11/2007;7596;6490;775.2;15364;1468.5;27730;37882;3418;1066.5;8385;493.2;6204;1409.3;5470.5;4249
27/11/2007;7558;6450;781.6;15372.5;1485;27105;37833;3372;1062.25;8438;493.85;6159;1426.4;5445;4241
28/11/2007;7750;6388;798.5;15631.5;1475.5;27430;38603;3370;1098.75;8660;500.65;6333.5;1470.6;5570.5;4337
29/11/2007;7775.5;6477;798.9;15703.5;1519.5;28479;38728;3478;1101;8748;503.15;6354;1471.4;5610;4352
30/11/2007;7895;6568;799.9;15819.5;1534;28880;39047;3517;1112.25;8848;508.45;6462;1483.7;5685;4407
03/12/2007;7859.5;6558;798.6;15784.5;1540.5;28604;38918;3516;1109.5;8727;504.3;6413.5;1475.5;5641;4386
04/12/2007;7828;6545;792.3;15765.5;1512;29102;38610;3522;1080.75;8659;498.6;6335;1463.3;5557.5;4351
05/12/2007;7964.5;6537;802.5;15853.5;1531.5;29527;39214;3553;1106.88;8765;509.05;6508;1486.9;5668.5;4424
06/12/2007;7960.5;6622;806.5;15730.5;1555.5;29699;39242;3546;1101.75;8748;511.3;6493;1507.5;5683;4425
07/12/2007;8007.5;6646;807.9;15856.5;1556.5;28996;39503;3551;1120.5;8808;514.5;6556;1507.3;5724.5;4455
10/12/2007;8046.5;6652;815.7;15876.5;1558;28534;39690;3545;1136.25;8898;518;6582;1518.8;5759.5;4475
11/12/2007;8024.5;6700;797.1;15945.5;1568;29410;39491;3585;1127.25;8862;516.55;6557.5;1478.1;5734;4458
12/12/2007;8088;6643;805.6;15894.5;1554;28524;39566;3545;1135.75;8855;516.5;6561.5;1490.2;5751.5;4477
13/12/2007;7941.5;6600;802.9;15529;1512.5;27589;38896;3475;1104.5;8656;508.4;6385.5;1488.1;5596.5;4378
14/12/2007;7960;6502;797.4;15616.5;1502;27590;38966;3462;1099.38;8670;511.9;6400;1468;5610.5;4389
17/12/2007;7842;6290;782.9;15351.5;1471;26497;38363;3354;1068.75;8531;504;6288.5;1446.5;5521;4321
18/12/2007;7870;6208;783.2;15312.5;1467.5;26729;38358;3370;1063.25;8468;503;6290;1455.8;5514.5;4317
19/12/2007;7849;6213;783.2;15210.5;1459.5;27054;38043;3358;1066.38;8394;503;6297;1454.1;5500;4305
20/12/2007;7868;6240;786.4;15154.5;1455;27032;37948;#N/A N/A;1060;8400;507.05;6342.5;1464;5513;4316
21/12/2007;7996.73;6324;800.1;15294.1;1469.5;27848;38129;3398;1081.5;8485;513.9;6434.5;1498;5595.8;4398.6
24/12/2007;#N/A N/A;6341;807.1;#N/A N/A;#N/A N/A;28255;#N/A N/A;3435;#N/A N/A;#N/A N/A;517.5;6500;1506.6;5633;#N/A N/A
